 0 ,  1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ,  11 ,  12 ,  13 ,  14 ,  15 ,  16 ,  17 ,  18 ,  19 ,  20 ,  21 ,  22 ,  23 ,  24 ,  25 ,  26 ,  27 ,  28 ,  29 ,  30 ,  31 ,  32 ,  33 ,  34 ,  35 ,  36 ,  37 ,  38 ,  39 ,  40 ,  41 ,  42 ,  43 ,  44 ,  45 ,  46 ,  47 ,  48 ,  49 ,  50 ,  51 ,  52 ,  53 ,  54 ,  55 ,  56 ,  57 ,  58 ,  59 ,  60 ,  61 ,  62 ,  63 ,  64 ,  65 ,  66 ,  67 ,  68 ,  69 ,  70 ,  71 ,  72 ,  73 ,  74 ,  75 ,  76 ,  77 ,  78 ,  79 ,  80 ,  81 ,  82 ,  83 ,  84 ,  85 ,  86 ,  87 ,  88 ,  89 ,  90 ,  91 ,  92 ,  93 ,  94 ,  95 ,  96 ,  97 ,  98 ,  99 ,  100 ,  
  0.0 ,  10.0 ,  20.0 ,  30.0 ,  40.0 ,  50.0 ,  60.0 ,  70.0 ,  80.0 ,  90.0 ,  100.0 ,  110.0 ,  120.0 ,  130.0 ,  140.0 ,  150.0 ,  160.0 ,  170.0 ,  180.0 ,  190.0 ,  200.0 ,  210.0 ,  220.0 ,  230.0 ,  240.0 ,  250.0 ,  260.0 ,  270.0 ,  280.0 ,  290.0 ,  300.0 ,  310.0 ,  320.0 ,  330.0 ,  340.0 ,  350.0 ,  360.0 ,  370.0 ,  380.0 ,  390.0 ,  400.0 ,  410.0 ,  420.0 ,  430.0 ,  440.0 ,  450.0 ,  460.0 ,  470.0 ,  480.0 ,  490.0 ,  500.0 ,  490.0 ,  480.0 ,  470.0 ,  460.0 ,  450.0 ,  440.0 ,  430.0 ,  420.0 ,  410.0 ,  400.0 ,  390.0 ,  380.0 ,  370.0 ,  360.0 ,  350.0 ,  340.0 ,  330.0 ,  320.0 ,  310.0 ,  300.0 ,  290.0 ,  280.0 ,  270.0 ,  260.0 ,  250.0 ,  240.0 ,  230.0 ,  220.0 ,  210.0 ,  199.99999999999994 ,  189.99999999999994 ,  179.99999999999994 ,  169.99999999999994 ,  160.0 ,  150.0 ,  140.0 ,  130.0 ,  120.0 ,  110.0 ,  100.0 ,  90.0 ,  79.99999999999994 ,  69.99999999999994 ,  59.99999999999994 ,  49.99999999999994 ,  40.00000000000006 ,  30.0 ,  20.0 ,  10.0 ,  0.0 ,  
  0.0 ,  9.97819338180642 ,  19.955312654084537 ,  29.930248600965626 ,  39.901821363957254 ,  49.86874405913113 ,  59.82958515799953 ,  69.7827292826695 ,  79.72633611997549 ,  89.6582972272526 ,  99.57619058423774 ,  109.47723284109418 ,  119.35822932127837 ,  129.21552195907526 ,  139.0449354838126 ,  148.8417223041959 ,  158.60050669443945 ,  168.31522903581975 ,  177.97909101922704 ,  187.58450286185325 ,  197.1230337294229 ,  206.58536667892315 ,  215.96125953990133 ,  225.23951322919214 ,  234.40794903860183 ,  243.45339644212208 ,  252.36169293376975 ,  261.1176973251021 ,  269.70531779995656 ,  278.1075558414959 ,  286.30656691335787 ,  294.2837384945599 ,  302.0197857406673 ,  309.4948646774866 ,  316.6887024359885 ,  323.58074361792967 ,  330.1503114519595 ,  336.37678197236926 ,  342.2397690404687 ,  347.7193176457041 ,  352.7961025837809 ,  357.4516293253596 ,  361.66843367324634 ,  365.43027666860826 ,  368.72233115556276 ,  371.5313564538586 ,  373.84585772365403 ,  375.6562268337997 ,  376.9548618615055 ,  377.7362627495743 ,  377.9971011172803 ,  377.7362627495743 ,  376.9548618615055 ,  375.6562268337997 ,  373.84585772365403 ,  371.5313564538586 ,  368.72233115556276 ,  365.43027666860826 ,  361.66843367324634 ,  357.4516293253596 ,  352.7961025837809 ,  347.7193176457041 ,  342.2397690404687 ,  336.37678197236926 ,  330.1503114519595 ,  323.58074361792967 ,  316.6887024359885 ,  309.4948646774866 ,  302.0197857406673 ,  294.2837384945599 ,  286.30656691335787 ,  278.1075558414959 ,  269.70531779995656 ,  261.1176973251021 ,  252.36169293376975 ,  243.45339644212208 ,  234.40794903860183 ,  225.23951322919214 ,  215.96125953990133 ,  206.58536667892315 ,  197.1230337294229 ,  187.58450286185325 ,  177.97909101922704 ,  168.31522903581975 ,  158.60050669443945 ,  148.8417223041959 ,  139.0449354838126 ,  129.21552195907526 ,  119.35822932127837 ,  109.47723284109418 ,  99.57619058423774 ,  89.6582972272526 ,  79.72633611997549 ,  69.7827292826695 ,  59.82958515799953 ,  49.86874405913113 ,  39.901821363957254 ,  29.930248600965626 ,  19.955312654084537 ,  9.97819338180642 ,  0.0 ,  
  0.0 ,  9.583006986129021 ,  19.16055834286732 ,  28.727171215030864 ,  38.27730854150684 ,  47.80535256594402 ,  57.30557908241656 ,  66.77213265858836 ,  76.19900307658133 ,  85.58000322858317 ,  94.90874870006502 ,  104.17863926813283 ,  113.38284253581952 ,  122.51427991484024 ,  131.5656151592811 ,  140.52924564069428 ,  149.3972965409506 ,  158.16161812282445 ,  166.81378621953536 ,  175.345106063284 ,  183.7466195491756 ,  192.0091160048466 ,  200.12314650769576 ,  208.0790417610105 ,  215.86693350768184 ,  223.47677942589172 ,  230.898391415459 ,  238.12146714683814 ,  245.13562470751117 ,  251.93044014319446 ,  258.49548765441045 ,  264.820382173118 ,  270.89482400981524 ,  276.7086452294192 ,  282.25185738485345 ,  287.5147002112201 ,  292.48769086119705 ,  297.1616732444262 ,  301.52786702052754 ,  305.57791578741796 ,  309.30393400408855 ,  312.6985521901503 ,  315.75495995340964 ,  318.4669464115134 ,  320.82893759424906 ,  322.8360304392262 ,  324.4840230251359 ,  325.7694407232209 ,  326.689557988538 ,  327.24241555751075 ,  327.42683286655495 ,  327.24241555751075 ,  326.689557988538 ,  325.7694407232209 ,  324.4840230251359 ,  322.8360304392262 ,  320.82893759424906 ,  318.4669464115134 ,  315.75495995340964 ,  312.6985521901503 ,  309.30393400408855 ,  305.57791578741796 ,  301.52786702052754 ,  297.1616732444262 ,  292.48769086119705 ,  287.5147002112201 ,  282.25185738485345 ,  276.7086452294192 ,  270.89482400981524 ,  264.820382173118 ,  258.49548765441045 ,  251.93044014319446 ,  245.13562470751117 ,  238.12146714683814 ,  230.898391415459 ,  223.47677942589172 ,  215.86693350768184 ,  208.0790417610105 ,  200.12314650769576 ,  192.0091160048466 ,  183.7466195491756 ,  175.345106063284 ,  166.81378621953536 ,  158.16161812282445 ,  149.3972965409506 ,  140.52924564069428 ,  131.5656151592811 ,  122.51427991484024 ,  113.38284253581952 ,  104.17863926813283 ,  94.90874870006502 ,  85.58000322858317 ,  76.19900307658133 ,  66.77213265858836 ,  57.30557908241656 ,  47.80535256594402 ,  38.27730854150684 ,  28.727171215030864 ,  19.16055834286732 ,  9.583006986129021 ,  0.0 ,  
  0.0 ,  8.816486228402823 ,  17.62574286025415 ,  26.42053453980219 ,  35.193614508976 ,  43.937719195432805 ,  52.64556314487413 ,  61.30983440777476 ,  69.9231904867512 ,  78.47825494594957 ,  86.9676147780865 ,  95.3838186181681 ,  103.7193758854886 ,  111.96675692731833 ,  120.1183942287937 ,  128.16668474397687 ,  136.10399339293394 ,  143.9226577590589 ,  151.61499400983047 ,  159.17330405281422 ,  166.5898839271008 ,  173.85703341860403 ,  180.9670668758202 ,  187.9123251908788 ,  194.68518889909484 ,  201.27809233887228 ,  207.68353880280387 ,  213.8941166002798 ,  219.90251594194672 ,  225.70154654706005 ,  231.28415586623163 ,  236.64344780439228 ,  241.77270182203927 ,  246.66539228710803 ,  251.31520794515848 ,  255.71607137205842 ,  259.86215827103604 ,  263.7479164748868 ,  267.36808451429647 ,  270.7177096146785 ,  273.7921649866445 ,  276.58716627919193 ,  279.0987870699013 ,  281.32347327282685 ,  283.2580563523127 ,  284.89976523956943 ,  286.24623685846996 ,  287.2955251775445 ,  288.0461087164945 ,  288.49689644758394 ,  288.64723204490247 ,  288.49689644758394 ,  288.0461087164945 ,  287.2955251775445 ,  286.24623685846996 ,  284.89976523956943 ,  283.2580563523127 ,  281.32347327282685 ,  279.0987870699013 ,  276.58716627919193 ,  273.7921649866445 ,  270.7177096146785 ,  267.36808451429647 ,  263.7479164748868 ,  259.86215827103604 ,  255.71607137205842 ,  251.31520794515848 ,  246.66539228710803 ,  241.77270182203927 ,  236.64344780439228 ,  231.28415586623163 ,  225.70154654706005 ,  219.90251594194672 ,  213.8941166002798 ,  207.68353880280387 ,  201.27809233887228 ,  194.68518889909484 ,  187.9123251908788 ,  180.9670668758202 ,  173.85703341860403 ,  166.5898839271008 ,  159.17330405281422 ,  151.61499400983047 ,  143.9226577590589 ,  136.10399339293394 ,  128.16668474397687 ,  120.1183942287937 ,  111.96675692731833 ,  103.7193758854886 ,  95.3838186181681 ,  86.9676147780865 ,  78.47825494594957 ,  69.9231904867512 ,  61.30983440777476 ,  52.64556314487413 ,  43.937719195432805 ,  35.193614508976 ,  26.42053453980219 ,  17.62574286025415 ,  8.816486228402823 ,  0.0 ,  
  0.0 ,  7.955525478880077 ,  15.903723436869427 ,  23.837268945949916 ,  31.74884230223455 ,  39.63113173360301 ,  47.47683622091665 ,  55.278668468841715 ,  63.02935806076056 ,  70.7216548303416 ,  78.34833248008033 ,  85.90219247454445 ,  93.37606823316992 ,  100.76282964429379 ,  108.05538791869651 ,  115.24670079729248 ,  122.32977812378857 ,  129.29768778915405 ,  136.14356205064985 ,  142.86060422398856 ,  149.44209574297372 ,  155.88140357673524 ,  162.1719879904781 ,  168.30741063153067 ,  174.2813429184513 ,  180.08757470707144 ,  185.7200232036475 ,  191.17274209180442 ,  196.43993083670802 ,  201.5159441269339 ,  206.39530141183894 ,  211.07269648990456 ,  215.54300710154456 ,  219.80130447826167 ,  223.84286279882105 ,  227.66316850229578 ,  231.25792940744083 ,  234.62308358786817 ,  237.75480795293902 ,  240.64952648514782 ,  243.30391808604884 ,  245.714923984454 ,  247.87975466270814 ,  249.79589625929384 ,  251.46111640882555 ,  252.87346948363358 ,  254.0313012045849 ,  254.93325259251276 ,  255.57826323560198 ,  255.96557385225822 ,  256.09472813335617 ,  255.96557385225822 ,  255.57826323560198 ,  254.93325259251276 ,  254.0313012045849 ,  252.87346948363358 ,  251.46111640882555 ,  249.79589625929384 ,  247.87975466270814 ,  245.714923984454 ,  243.30391808604884 ,  240.64952648514782 ,  237.75480795293902 ,  234.62308358786817 ,  231.25792940744083 ,  227.66316850229578 ,  223.84286279882105 ,  219.80130447826167 ,  215.54300710154456 ,  211.07269648990456 ,  206.39530141183894 ,  201.5159441269339 ,  196.43993083670802 ,  191.17274209180442 ,  185.7200232036475 ,  180.08757470707144 ,  174.2813429184513 ,  168.30741063153067 ,  162.1719879904781 ,  155.88140357673524 ,  149.44209574297372 ,  142.86060422398856 ,  136.14356205064985 ,  129.29768778915405 ,  122.32977812378857 ,  115.24670079729248 ,  108.05538791869651 ,  100.76282964429379 ,  93.37606823316992 ,  85.90219247454445 ,  78.34833248008033 ,  70.7216548303416 ,  63.02935806076056 ,  55.278668468841715 ,  47.47683622091665 ,  39.63113173360301 ,  31.74884230223455 ,  23.837268945949916 ,  15.903723436869427 ,  7.955525478880077 ,  0.0 ,  
  0.0 ,  7.123614060295836 ,  14.240383402198916 ,  21.34346841686346 ,  28.42603972408665 ,  35.481283310364574 ,  42.50240569504268 ,  49.482639133284124 ,  56.41524686403807 ,  63.29352841052287 ,  70.11082493994923 ,  76.86052468831059 ,  83.53606845506096 ,  90.13095517140289 ,  96.63874754472243 ,  103.05307778045 ,  109.36765338130613 ,  115.57626302252032 ,  121.6727825002036 ,  127.6511807486255 ,  133.50552592070335 ,  139.2299915245739 ,  144.81886260769562 ,  150.26654197853873 ,  155.56755645457184 ,  160.71656312396374 ,  165.70835560719541 ,  170.53787030363776 ,  175.20019260710012 ,  179.69056307341003 ,  184.00438352224978 ,  188.13722305476375 ,  192.08482396786627 ,  195.84310754573147 ,  199.40817970863856 ,  202.77633649918386 ,  205.94406938585433 ,  208.90807036409262 ,  211.66523683526742 ,  214.21267624439525 ,  216.54771045803824 ,  218.66787986452567 ,  220.57094717950514 ,  222.25490094082284 ,  223.71795867784778 ,  224.95856974158824 ,  225.9754177832894 ,  226.76742287063786 ,  227.33374323222267 ,  227.6737766224981 ,  227.7871613011531 ,  227.6737766224981 ,  227.33374323222267 ,  226.76742287063786 ,  225.9754177832894 ,  224.95856974158824 ,  223.71795867784778 ,  222.25490094082284 ,  220.57094717950514 ,  218.66787986452567 ,  216.54771045803824 ,  214.21267624439525 ,  211.66523683526742 ,  208.90807036409262 ,  205.94406938585433 ,  202.77633649918386 ,  199.40817970863856 ,  195.84310754573147 ,  192.08482396786627 ,  188.13722305476375 ,  184.00438352224978 ,  179.69056307341003 ,  175.20019260710012 ,  170.53787030363776 ,  165.70835560719541 ,  160.71656312396374 ,  155.56755645457184 ,  150.26654197853873 ,  144.81886260769562 ,  139.2299915245739 ,  133.50552592070335 ,  127.6511807486255 ,  121.6727825002036 ,  115.57626302252032 ,  109.36765338130613 ,  103.05307778045 ,  96.63874754472243 ,  90.13095517140289 ,  83.53606845506096 ,  76.86052468831059 ,  70.11082493994923 ,  63.29352841052287 ,  56.41524686403807 ,  49.482639133284124 ,  42.50240569504268 ,  35.481283310364574 ,  28.42603972408665 ,  21.34346841686346 ,  14.240383402198916 ,  7.123614060295836 ,  0.0 ,  
  0.0 ,  6.359381291843647 ,  12.71255225543149 ,  19.05330810899204 ,  25.375455163418053 ,  31.67281636778887 ,  37.93923685379582 ,  44.16858947849323 ,  50.354780364620694 ,  56.49175443752421 ,  62.57350095744505 ,  68.59405904565159 ,  74.54752320256142 ,  80.42804881564439 ,  86.22985765451176 ,  91.94724335019049 ,  97.57457685515607 ,  103.10631188025832 ,  108.53699030422405 ,  113.86124755096716 ,  119.07381792948172 ,  124.16953993064311 ,  129.14336147480105 ,  133.9903451036215 ,  138.70567310922564 ,  143.2846525932876 ,  147.72272044839673 ,  152.0154482536601 ,  156.15854707623356 ,  160.14787217021444 ,  163.9794275641218 ,  167.64937052802338 ,  171.15401591125521 ,  174.489840341611 ,  177.65348627686478 ,  180.64176589953178 ,  183.4516648458628 ,  186.08034576021686 ,  188.5251516661608 ,  190.7836091458994 ,  192.85343131995091 ,  194.7325206193466 ,  196.4189713430411 ,  197.9110719936861 ,  199.20730738542 ,  200.3063605178765 ,  201.2071142112017 ,  201.9086524974877 ,  202.41026176468574 ,  202.7114316497395 ,  202.81185567837946 ,  202.7114316497395 ,  202.41026176468574 ,  201.9086524974877 ,  201.2071142112017 ,  200.3063605178765 ,  199.20730738542 ,  197.9110719936861 ,  196.4189713430411 ,  194.7325206193466 ,  192.85343131995091 ,  190.7836091458994 ,  188.5251516661608 ,  186.08034576021686 ,  183.4516648458628 ,  180.64176589953178 ,  177.65348627686478 ,  174.489840341611 ,  171.15401591125521 ,  167.64937052802338 ,  163.9794275641218 ,  160.14787217021444 ,  156.15854707623356 ,  152.0154482536601 ,  147.72272044839673 ,  143.2846525932876 ,  138.70567310922564 ,  133.9903451036215 ,  129.14336147480105 ,  124.16953993064311 ,  119.07381792948172 ,  113.86124755096716 ,  108.53699030422405 ,  103.10631188025832 ,  97.57457685515607 ,  91.94724335019049 ,  86.22985765451176 ,  80.42804881564439 ,  74.54752320256142 ,  68.59405904565159 ,  62.57350095744505 ,  56.49175443752421 ,  50.354780364620694 ,  44.16858947849323 ,  37.93923685379582 ,  31.67281636778887 ,  25.375455163418053 ,  19.05330810899204 ,  12.71255225543149 ,  6.359381291843647 ,  0.0 ,  
  0.0 ,  5.670332337622483 ,  11.335091955963833 ,  16.988711429295165 ,  22.625633915597007 ,  28.24031843991304 ,  33.827245167466685 ,  39.38092066306888 ,  44.89588313329563 ,  50.36670764785168 ,  55.78801133646601 ,  61.1544585575823 ,  66.46076603501785 ,  71.70170795866682 ,  76.87212104521814 ,  81.96690955475214 ,  86.98105025896427 ,  91.90959735665257 ,  96.74768733198817 ,  101.49054375097626 ,  106.13348199140165 ,  110.67191390144887 ,  115.10135238208295 ,  119.41741588818724 ,  123.61583284336768 ,  127.69244596326166 ,  131.6432164821287 ,  135.46422827745187 ,  139.1516918872477 ,  142.7019484147654 ,  146.11147331525837 ,  149.3768800595289 ,  152.49492366898727 ,  155.46250411702346 ,  158.276669591568 ,  160.9346196138198 ,  163.43370800823675 ,  165.77144571902767 ,  167.94550346854635 ,  169.95371425317046 ,  171.7940756724533 ,  173.46475208755703 ,  174.96407660521993 ,  176.2905528837686 ,  177.4428567579642 ,  178.4198376797645 ,  179.22051997239015 ,  179.84410389540562 ,  180.28996651885467 ,  180.55766240483672 ,  180.64692409525605 ,  180.55766240483672 ,  180.28996651885467 ,  179.84410389540562 ,  179.22051997239015 ,  178.4198376797645 ,  177.4428567579642 ,  176.2905528837686 ,  174.96407660521993 ,  173.46475208755703 ,  171.7940756724533 ,  169.95371425317046 ,  167.94550346854635 ,  165.77144571902767 ,  163.43370800823675 ,  160.9346196138198 ,  158.276669591568 ,  155.46250411702346 ,  152.49492366898727 ,  149.3768800595289 ,  146.11147331525837 ,  142.7019484147654 ,  139.1516918872477 ,  135.46422827745187 ,  131.6432164821287 ,  127.69244596326166 ,  123.61583284336768 ,  119.41741588818724 ,  115.10135238208295 ,  110.67191390144887 ,  106.13348199140165 ,  101.49054375097626 ,  96.74768733198817 ,  91.90959735665257 ,  86.98105025896427 ,  81.96690955475214 ,  76.87212104521814 ,  71.70170795866682 ,  66.46076603501785 ,  61.1544585575823 ,  55.78801133646601 ,  50.36670764785168 ,  44.89588313329563 ,  39.38092066306888 ,  33.827245167466685 ,  28.24031843991304 ,  22.625633915597007 ,  16.988711429295165 ,  11.335091955963833 ,  5.670332337622483 ,  0.0 ,  
  0.0 ,  5.053540088763214 ,  10.102101156641481 ,  15.14070902354274 ,  20.164399186830565 ,  25.168221649724217 ,  30.147245737302683 ,  35.09656489597023 ,  40.01130147223893 ,  44.88661146667528 ,  49.717689258847145 ,  54.4997722991032 ,  59.228145763003624 ,  63.89814716421438 ,  68.50517092166842 ,  73.04467287678972 ,  77.51217475656955 ,  81.90326857828182 ,  86.21362099162127 ,  90.43897755405038 ,  94.5751669351464 ,  98.61810504574856 ,  102.56379908771817 ,  106.40835152014517 ,  110.14796393785764 ,  113.7789408581209 ,  117.2976934114522 ,  120.7007429325185 ,  123.98472444713752 ,  127.14639005146296 ,  130.18261217949959 ,  133.090386755172 ,  135.86683622525447 ,  138.50921246956278 ,  141.01489958491123 ,  143.3814165394487 ,  145.60641969410995 ,  147.68770518804422 ,  149.6232111850245 ,  151.41101997798546 ,  153.0493599489946 ,  154.53660738212324 ,  155.87128812685575 ,  157.0520791098554 ,  158.07780969308686 ,  158.94746287649252 ,  159.66017634361282 ,  160.21524334874772 ,  160.61211344446212 ,  160.85039304845088 ,  160.92984584899398 ,  160.85039304845088 ,  160.61211344446212 ,  160.21524334874772 ,  159.66017634361282 ,  158.94746287649252 ,  158.07780969308686 ,  157.0520791098554 ,  155.87128812685575 ,  154.53660738212324 ,  153.0493599489946 ,  151.41101997798546 ,  149.6232111850245 ,  147.68770518804422 ,  145.60641969410995 ,  143.3814165394487 ,  141.01489958491123 ,  138.50921246956278 ,  135.86683622525447 ,  133.090386755172 ,  130.18261217949959 ,  127.14639005146296 ,  123.98472444713752 ,  120.7007429325185 ,  117.2976934114522 ,  113.7789408581209 ,  110.14796393785764 ,  106.40835152014517 ,  102.56379908771817 ,  98.61810504574856 ,  94.5751669351464 ,  90.43897755405038 ,  86.21362099162127 ,  81.90326857828182 ,  77.51217475656955 ,  73.04467287678972 ,  68.50517092166842 ,  63.89814716421438 ,  59.228145763003624 ,  54.4997722991032 ,  49.717689258847145 ,  44.88661146667528 ,  40.01130147223893 ,  35.09656489597023 ,  30.147245737302683 ,  25.168221649724217 ,  20.164399186830565 ,  15.14070902354274 ,  10.102101156641481 ,  5.053540088763214 ,  0.0 ,  
  0.0 ,  4.502990163818708 ,  9.001539325733575 ,  13.491210840781775 ,  17.967576773812027 ,  22.426222244215523 ,  26.862749758451514 ,  31.27278352631015 ,  35.651973756861025 ,  39.99600093004659 ,  44.30058003989353 ,  48.56146480532726 ,  52.77445184459543 ,  56.93538480932165 ,  61.040158474237955 ,  65.08472277866565 ,  69.06508681584364 ,  72.977322766236 ,  76.81756977098195 ,  80.58203774169198 ,  84.26701110283324 ,  87.86885246299352 ,  91.38400621136037 ,  94.80900203580654 ,  98.1404583590284 ,  101.37508568924545 ,  104.5096898820347 ,  107.54117530994262 ,  110.46654793659309 ,  113.28291829208814 ,  115.98750434658075 ,  118.57763427899005 ,  121.05074913791947 ,  123.40440539193747 ,  125.63627736648414 ,  127.7441595647719 ,  129.7259688701609 ,  131.57974662760859 ,  133.30366060190914 ,  134.89600681056731 ,  136.35521122927798 ,  137.67983136811728 ,  138.8685577166866 ,  139.92021505659227 ,  140.83376363978596 ,  141.6083002314399 ,  142.24305901617697 ,  142.73741236663096 ,  143.09087147346457 ,  143.30308683612833 ,  143.37384861380383 ,  143.30308683612833 ,  143.09087147346457 ,  142.73741236663096 ,  142.24305901617697 ,  141.6083002314399 ,  140.83376363978596 ,  139.92021505659227 ,  138.8685577166866 ,  137.67983136811728 ,  136.35521122927798 ,  134.89600681056731 ,  133.30366060190914 ,  131.57974662760859 ,  129.7259688701609 ,  127.7441595647719 ,  125.63627736648414 ,  123.40440539193747 ,  121.05074913791947 ,  118.57763427899005 ,  115.98750434658075 ,  113.28291829208814 ,  110.46654793659309 ,  107.54117530994262 ,  104.5096898820347 ,  101.37508568924545 ,  98.1404583590284 ,  94.80900203580654 ,  91.38400621136037 ,  87.86885246299352 ,  84.26701110283324 ,  80.58203774169198 ,  76.81756977098195 ,  72.977322766236 ,  69.06508681584364 ,  65.08472277866565 ,  61.040158474237955 ,  56.93538480932165 ,  52.77445184459543 ,  48.56146480532726 ,  44.30058003989353 ,  39.99600093004659 ,  35.651973756861025 ,  31.27278352631015 ,  26.862749758451514 ,  22.426222244215523 ,  17.967576773812027 ,  13.491210840781775 ,  9.001539325733575 ,  4.502990163818708 ,  0.0 ,  
